"","repo_id","activityDensity","densitybins","new_jaccard","median_age","median_commits","activity","activity_direction","activity_slope"
"275",10844837,0.0946555054732775,"3",0,2364,38,"Short-Heavy","Positive",0.598893159787507
"276",13005489,0.00709606986899563,"6",0.575757575757576,2364,38,"Short-Low","Positive",0.598893159787507
"277",14999189,0.268810289389068,"2",0,2364,38,"Short-Heavy","Positive",0.598893159787507
"278",15919348,0.0114068441064639,"4",0.575757575757576,2364,38,"Short-Low","Positive",0.598893159787507
"279",19125621,0.0866089273817455,"3",0,2364,38,"Short-Heavy","Positive",0.598893159787507
"280",20775635,0.128082191780822,"3",0,2364,38,"Short-Heavy","Positive",0.598893159787507
"281",21628120,0.0062586926286509,"6",0.275862068965517,2364,38,"Short-Low","Positive",0.598893159787507
"282",28594208,0.00538461538461538,"6",0.5,2364,38,"Short-Low","Positive",0.598893159787507
"283",32424557,0.0617696160267112,"3",0.483870967741935,2364,38,"Short-Heavy","Positive",0.598893159787507
"284",39028485,0.012927054478301,"4",0.419354838709677,2364,38,"Short-Low","Positive",0.598893159787507
"285",39385487,0.00185356811862836,"6",0.419354838709677,2364,38,"Short-Low","Positive",0.598893159787507
"286",46570417,0.0286006128702758,"4",0.419354838709677,2364,38,"Short-Low","Positive",0.598893159787507
"287",53655514,0.00226500566251416,"6",0,2364,38,"Short-Low","Positive",0.598893159787507
"288",13874,0.521430521430521,"2",0,691,13,"Long-Heavy","Positive",0.146874321918415
"289",328573,0.00230680507497117,"6",0.8125,691,13,"Long-Low","Positive",0.146874321918415
"290",559252,0.0101255569056298,"4",0.823529411764706,691,13,"Long-Heavy","Positive",0.146874321918415
"291",712669,0.00406669377795852,"6",0.733333333333333,691,13,"Long-Low","Positive",0.146874321918415
"292",1264321,0.039984319874559,"3",0,691,13,"Long-Heavy","Positive",0.146874321918415
"293",1676106,0.05462582886012,"3",0.8125,691,13,"Long-Heavy","Positive",0.146874321918415
"294",1676107,0.00821799307958477,"6",0.8125,691,13,"Long-Heavy","Positive",0.146874321918415
"295",3463912,0.00629213483146067,"6",0.8125,691,13,"Long-Heavy","Positive",0.146874321918415
"296",9663742,0.0168021680216802,"4",0.733333333333333,691,13,"Long-Heavy","Positive",0.146874321918415
"297",11664976,0.00574382538770821,"6",0.8125,691,13,"Long-Low","Positive",0.146874321918415
"298",13507295,0.383413461538462,"2",0.863636363636364,691,13,"Long-Heavy","Positive",0.146874321918415
"299",20377078,0.00886766712141883,"6",0.8125,691,13,"Long-Low","Positive",0.146874321918415
"300",26465531,0.00523168908819133,"6",0,691,13,"Long-Low","Positive",0.146874321918415
"301",28260481,0.00688599846977812,"6",0.8125,691,13,"Long-Low","Positive",0.146874321918415
"302",29107513,0.0350194552529183,"3",0.8125,691,13,"Long-Heavy","Positive",0.146874321918415
"303",31062067,0.0552845528455285,"3",0.733333333333333,691,13,"Long-Heavy","Positive",0.146874321918415
"304",40353050,0.00469483568075117,"6",0.777777777777778,691,13,"Long-Low","Positive",0.146874321918415
"305",46604191,0.00511247443762781,"6",0.733333333333333,691,13,"Long-Low","Positive",0.146874321918415
"306",49973655,0.0457933972310969,"3",0.733333333333333,691,13,"Long-Heavy","Positive",0.146874321918415
"307",51929243,0.0043360433604336,"6",0.733333333333333,691,13,"Long-Low","Positive",0.146874321918415
"308",58938516,0.00856793145654835,"6",0.733333333333333,691,13,"Long-Low","Positive",0.146874321918415
"309",62830588,0.0129533678756477,"4",0.733333333333333,691,13,"Long-Low","Positive",0.146874321918415
"310",63030932,0.0025974025974026,"6",0.733333333333333,691,13,"Long-Low","Positive",0.146874321918415
"311",67713843,0.202816901408451,"2",0,691,13,"Long-Heavy","Positive",0.146874321918415
"312",69201158,0.0231548480463097,"4",0.733333333333333,691,13,"Short-Heavy","Positive",0.146874321918415
"313",70167206,0.283823529411765,"2",0,691,13,"Short-Heavy","Positive",0.146874321918415
"314",73272053,0.0078003120124805,"6",0.416666666666667,691,13,"Short-Low","Positive",0.146874321918415
"315",74490492,0.0303030303030303,"3",0.733333333333333,691,13,"Short-Heavy","Positive",0.146874321918415
"316",74820323,0.0256410256410256,"4",0.733333333333333,691,13,"Short-Heavy","Positive",0.146874321918415
"317",75873349,0.00490196078431373,"6",0.733333333333333,691,13,"Short-Low","Positive",0.146874321918415
"318",76983367,0.00333889816360601,"6",0.8125,691,13,"Short-Low","Positive",0.146874321918415
"319",83145120,0.052434456928839,"3",0.8125,691,13,"Short-Heavy","Positive",0.146874321918415
"320",83471720,0.0226415094339623,"4",0.733333333333333,691,13,"Short-Low","Positive",0.146874321918415
"321",84593632,0.0350194552529183,"3",0.733333333333333,691,13,"Short-Heavy","Positive",0.146874321918415
"322",91127586,0.223214285714286,"2",0,691,13,"Short-Heavy","Positive",0.146874321918415
"323",104167420,0.0156739811912226,"4",0,691,13,"Short-Low","Positive",0.146874321918415
"324",107822230,0.0427046263345196,"3",0.733333333333333,691,13,"Short-Low","Positive",0.146874321918415
"325",108287538,0.0072463768115942,"6",0.733333333333333,691,13,"Short-Low","Positive",0.146874321918415
"326",109978252,0.00384615384615385,"6",0.733333333333333,691,13,"Short-Low","Positive",0.146874321918415
"327",112566506,0.110169491525424,"3",0,691,13,"Short-Heavy","Positive",0.146874321918415
"328",114331876,0.159090909090909,"2",0,691,13,"Short-Heavy","Positive",0.146874321918415
"329",120648538,0.0182926829268293,"4",0.333333333333333,691,13,"Short-Low","Positive",0.146874321918415
"330",124365862,0.28,"2",0,691,13,"Short-Heavy","Positive",0.146874321918415
"331",128748645,0.036144578313253,"3",0.25,691,13,"Short-Low","Positive",0.146874321918415
"332",128904970,0.268292682926829,"2",0.25,691,13,"Short-Heavy","Positive",0.146874321918415
"333",129600351,0.0405405405405405,"3",0.25,691,13,"Short-Low","Positive",0.146874321918415
"334",130437437,0.439393939393939,"2",0,691,13,"Short-Heavy","Positive",0.146874321918415
"335",131071064,0.1,"3",0.733333333333333,691,13,"Short-Low","Positive",0.146874321918415
"336",135287942,0.272727272727273,"2",0,691,13,"Short-Low","Positive",0.146874321918415
"337",15060,0.0123978585517047,"4",0,1850.5,19.5,"Long-Heavy","Positive",0.0364985394833772
"338",20459,0.0136226034308779,"4",0.214285714285714,1850.5,19.5,"Long-Heavy","Positive",0.0364985394833772
"339",308979,0.166136443973135,"2",1,1850.5,19.5,"Long-Heavy","Positive",0.0364985394833772
"340",441896,0.00830696202531645,"6",0,1850.5,19.5,"Long-Heavy","Positive",0.0364985394833772
"341",843441,0.0132575757575758,"4",0,1850.5,19.5,"Long-Heavy","Positive",0.0364985394833772
"342",4870428,0.0221489161168709,"4",0.375,1850.5,19.5,"Long-Heavy","Positive",0.0364985394833772
"343",5621095,0.00873362445414847,"6",0,1850.5,19.5,"Long-Low","Positive",0.0364985394833772
"344",7884242,0.00464636035105834,"6",0.375,1850.5,19.5,"Long-Low","Positive",0.0364985394833772
"345",11162217,0.00170068027210884,"6",0.5,1850.5,19.5,"Short-Low","Positive",0.0364985394833772
"346",12662838,0.422735346358792,"2",1,1850.5,19.5,"Short-Heavy","Positive",0.0364985394833772
"347",12672565,0.00946745562130178,"6",0.485714285714286,1850.5,19.5,"Short-Low","Positive",0.0364985394833772
"348",30809457,0.00161681487469685,"6",1,1850.5,19.5,"Short-Low","Positive",0.0364985394833772
"349",37419409,0.00271493212669683,"6",1,1850.5,19.5,"Short-Low","Positive",0.0364985394833772
"350",94807629,0.00509554140127389,"6",1,1850.5,19.5,"Short-Low","Positive",0.0364985394833772
"351",123466859,0.0522388059701493,"3",1,1850.5,19.5,"Short-Low","Positive",0.0364985394833772
"352",124770216,0.834710743801653,"2",1,1850.5,19.5,"Short-Heavy","Positive",0.0364985394833772
"353",15138,0.783414975507348,"2",0,780.5,17.5,"Long-Heavy","Negative",0.358233390900444
"354",1381669,0.0653266331658292,"3",1,780.5,17.5,"Long-Heavy","Negative",0.358233390900444
"355",11216118,0.00227143668370244,"6",1,780.5,17.5,"Long-Low","Negative",0.358233390900444
"356",25711243,0.00436046511627907,"6",1,780.5,17.5,"Long-Low","Negative",0.358233390900444
"357",27341099,0.0171641791044776,"4",1,780.5,17.5,"Long-Heavy","Negative",0.358233390900444
"358",28899636,0.192724458204334,"2",1,780.5,17.5,"Long-Heavy","Negative",0.358233390900444
"359",53587004,0.0090293453724605,"6",0,780.5,17.5,"Long-Low","Negative",0.358233390900444
"360",70554205,2.07703703703704,"1",0,780.5,17.5,"Short-Heavy","Negative",0.358233390900444
"361",81016334,0.0179533213644524,"4",1,780.5,17.5,"Short-Low","Negative",0.358233390900444
"362",95788697,0.0915841584158416,"3",1,780.5,17.5,"Short-Heavy","Negative",0.358233390900444
"363",98441304,0.00872093023255814,"6",1,780.5,17.5,"Long-Low","Negative",0.358233390900444
"364",103454886,0.00306748466257669,"6",0,780.5,17.5,"Short-Low","Negative",0.358233390900444
"365",106701044,0.267123287671233,"2",0.192307692307692,780.5,17.5,"Short-Heavy","Negative",0.358233390900444
"366",111749220,0.0288065843621399,"4",0.192307692307692,780.5,17.5,"Short-Low","Negative",0.358233390900444
"367",126926799,0.2,"2",0,780.5,17.5,"Short-Heavy","Negative",0.358233390900444
"368",130302235,0.0746268656716418,"3",0,780.5,17.5,"Short-Low","Negative",0.358233390900444
"369",16212,0.0301624129930394,"3",0,878,32,"Long-Heavy","Positive",0.0436782112135859
"370",11487604,0.0293916609706083,"4",0.48,878,32,"Long-Heavy","Positive",0.0436782112135859
"371",15407184,0.00314267756128221,"6",0.833333333333333,878,32,"Long-Low","Positive",0.0436782112135859
"372",30825550,0.0161812297734628,"4",0.555555555555556,878,32,"Long-Low","Positive",0.0436782112135859
"373",33240586,0.708474576271186,"2",1,878,32,"Long-Heavy","Positive",0.0436782112135859
"374",38212035,0.0640439158279963,"3",1,878,32,"Long-Heavy","Positive",0.0436782112135859
"375",41279671,0.0152380952380952,"4",1,878,32,"Long-Low","Positive",0.0436782112135859
"376",44281850,0.10009910802775,"3",1,878,32,"Long-Heavy","Positive",0.0436782112135859
"377",52172969,0.0143014301430143,"4",1,878,32,"Long-Low","Positive",0.0436782112135859
"378",56451665,0.0531286894923259,"3",1,878,32,"Short-Heavy","Positive",0.0436782112135859
"379",62127490,0.0742637644046095,"3",1,878,32,"Short-Heavy","Positive",0.0436782112135859
"380",64261262,0.0159151193633952,"4",1,878,32,"Short-Low","Positive",0.0436782112135859
"381",66390051,0.0288858321870702,"4",1,878,32,"Short-Low","Positive",0.0436782112135859
"382",75420414,0.166936790923825,"2",1,878,32,"Short-Heavy","Positive",0.0436782112135859
"383",76082234,0.172131147540984,"2",1,878,32,"Short-Heavy","Positive",0.0436782112135859
"384",78657169,0.0189003436426117,"4",1,878,32,"Short-Low","Positive",0.0436782112135859
"385",86834021,0.00610997963340122,"6",1,878,32,"Short-Low","Positive",0.0436782112135859
"386",87877196,0.00627615062761506,"6",1,878,32,"Short-Low","Positive",0.0436782112135859
"387",16232,0.265563435776202,"2",0,787,3,"Long-Heavy","Positive",0.0643952882790464
"388",322199,0.0036304961678096,"6",0.492537313432836,787,3,"Long-Heavy","Positive",0.0643952882790464
"389",1777837,0.0042247570764681,"6",0,787,3,"Long-Heavy","Positive",0.0643952882790464
"390",4804223,0.0159774436090226,"4",0.617647058823529,787,3,"Long-Heavy","Positive",0.0643952882790464
"391",12666890,0.0841232227488152,"3",0.912,787,3,"Long-Heavy","Positive",0.0643952882790464
"392",13597958,0.00612369871402327,"6",0.901785714285714,787,3,"Long-Heavy","Positive",0.0643952882790464
"393",18072746,0.00153374233128834,"6",0.892156862745098,787,3,"Long-Low","Positive",0.0643952882790464
"394",20525077,0.00682128240109141,"6",0,787,3,"Long-Heavy","Positive",0.0643952882790464
"395",31691540,0.00742942050520059,"6",0.912,787,3,"Long-Heavy","Positive",0.0643952882790464
"396",32523911,0.0163636363636364,"4",0.915384615384615,787,3,"Long-Heavy","Positive",0.0643952882790464
"397",32635852,0.0360435875943001,"3",0.922480620155039,787,3,"Long-Heavy","Positive",0.0643952882790464
"398",38347807,0.00549954170485793,"6",0.892156862745098,787,3,"Long-Heavy","Positive",0.0643952882790464
"399",39083884,0.000924214417744917,"6",0.894230769230769,787,3,"Long-Low","Positive",0.0643952882790464
"400",39158067,0.00832562442183164,"6",0.892156862745098,787,3,"Long-Heavy","Positive",0.0643952882790464
"401",39933773,0.00652985074626866,"6",0.617647058823529,787,3,"Long-Heavy","Positive",0.0643952882790464
"402",40336299,0.00562587904360056,"6",0,787,3,"Long-Heavy","Positive",0.0643952882790464
"403",40981489,0.00189753320683112,"6",0,787,3,"Long-Low","Positive",0.0643952882790464
"404",41186763,0.00285171102661597,"6",0.916666666666667,787,3,"Long-Low","Positive",0.0643952882790464
"405",41328210,0.000674763832658569,"6",0.892156862745098,787,3,"Long-Low","Positive",0.0643952882790464
"406",42374622,0.0028957528957529,"6",0.912,787,3,"Long-Low","Positive",0.0643952882790464
"407",42441300,0.00193050193050193,"6",0.886792452830189,787,3,"Long-Low","Positive",0.0643952882790464
"408",42824445,0.00679611650485437,"6",0.922480620155039,787,3,"Long-Heavy","Positive",0.0643952882790464
"409",43891490,0.0216748768472906,"4",0.892156862745098,787,3,"Long-Heavy","Positive",0.0643952882790464
"410",44224099,0.0906940063091483,"3",0.912,787,3,"Long-Heavy","Positive",0.0643952882790464
"411",44868752,0.0029940119760479,"6",0,787,3,"Long-Low","Positive",0.0643952882790464
"412",45085409,0.00600600600600601,"6",0.912,787,3,"Long-Heavy","Positive",0.0643952882790464
"413",49422173,0.00422832980972516,"6",0,787,3,"Long-Heavy","Positive",0.0643952882790464
"414",50046538,0.00426439232409382,"6",0,787,3,"Long-Heavy","Positive",0.0643952882790464
"415",50378093,0.00214362272240086,"6",0.893203883495146,787,3,"Long-Low","Positive",0.0643952882790464
"416",50642819,0.00107642626480086,"6",0.893203883495146,787,3,"Long-Low","Positive",0.0643952882790464
"417",51518803,0.000815660685154976,"6",0.912,787,3,"Long-Low","Positive",0.0643952882790464
"418",52391404,0.00110497237569061,"6",0.892156862745098,787,3,"Long-Low","Positive",0.0643952882790464
"419",52627733,0.00556173526140156,"6",0,787,3,"Long-Heavy","Positive",0.0643952882790464
"420",55197774,0.00231749710312862,"6",0.912,787,3,"Long-Low","Positive",0.0643952882790464
"421",57724987,0.00120481927710843,"6",0.892156862745098,787,3,"Long-Low","Positive",0.0643952882790464
"422",57759899,0.00120481927710843,"6",0,787,3,"Long-Low","Positive",0.0643952882790464
"423",58045789,0.00120918984280532,"6",0.4375,787,3,"Long-Low","Positive",0.0643952882790464
"424",59050741,0.00245098039215686,"6",0.892156862745098,787,3,"Long-Low","Positive",0.0643952882790464
"425",59115369,0.00368098159509202,"6",0.892156862745098,787,3,"Long-Low","Positive",0.0643952882790464
"426",59315747,0.023370233702337,"4",0.602941176470588,787,3,"Long-Heavy","Positive",0.0643952882790464
"427",60397604,0.00250312891113892,"6",0.316666666666667,787,3,"Long-Low","Positive",0.0643952882790464
"428",61573818,0.00254129606099111,"6",0.305084745762712,787,3,"Short-Low","Positive",0.0643952882790464
"429",62137035,0.0115384615384615,"4",0.912,787,3,"Short-Heavy","Positive",0.0643952882790464
"430",62228764,0.00385109114249037,"6",0,787,3,"Short-Low","Positive",0.0643952882790464
"431",62906917,0.00181488203266788,"6",0.912,787,3,"Long-Low","Positive",0.0643952882790464
"432",63811578,0.0513157894736842,"3",1,787,3,"Short-Heavy","Positive",0.0643952882790464
"433",63901739,0.0210803689064559,"4",0.492537313432836,787,3,"Short-Heavy","Positive",0.0643952882790464
"434",64073059,0.00218818380743982,"6",0.892156862745098,787,3,"Long-Low","Positive",0.0643952882790464
"435",64266367,0.0017825311942959,"6",0.912,787,3,"Long-Low","Positive",0.0643952882790464
"436",64691248,0.00133333333333333,"6",0.12962962962963,787,3,"Short-Low","Positive",0.0643952882790464
"437",64716710,0.00133511348464619,"6",0,787,3,"Short-Low","Positive",0.0643952882790464
"438",65899506,0.000784929356357928,"6",0.446153846153846,787,3,"Long-Low","Positive",0.0643952882790464
"439",66145687,0.00136986301369863,"6",0.893203883495146,787,3,"Short-Low","Positive",0.0643952882790464
"440",69066132,0.00144717800289436,"6",0.894230769230769,787,3,"Long-Low","Positive",0.0643952882790464
"441",69108282,0.00722543352601156,"6",0.892156862745098,787,3,"Short-Heavy","Positive",0.0643952882790464
"442",69285344,0.150724637681159,"2",0,787,3,"Short-Heavy","Positive",0.0643952882790464
"443",70976195,0.00298507462686567,"6",0,787,3,"Short-Low","Positive",0.0643952882790464
"444",71282644,0.0045045045045045,"6",0.894230769230769,787,3,"Short-Low","Positive",0.0643952882790464
"445",71362308,0.00150375939849624,"6",0,787,3,"Short-Low","Positive",0.0643952882790464
"446",71485467,0.0105580693815988,"4",0.9,787,3,"Short-Heavy","Positive",0.0643952882790464
"447",71494136,0.00301659125188537,"6",0.305084745762712,787,3,"Short-Low","Positive",0.0643952882790464
"448",72152912,0.00305343511450382,"6",0.893203883495146,787,3,"Short-Low","Positive",0.0643952882790464
"449",72217594,0.00764525993883792,"6",0.160714285714286,787,3,"Short-Heavy","Positive",0.0643952882790464
"450",72219444,0.00152905198776758,"6",0.617647058823529,787,3,"Short-Low","Positive",0.0643952882790464
"451",72322664,0.00306278713629403,"6",0.885714285714286,787,3,"Short-Low","Positive",0.0643952882790464
"452",72646210,0.112480739599384,"3",0,787,3,"Short-Heavy","Positive",0.0643952882790464
"453",72715382,0.143518518518519,"2",0.0943396226415094,787,3,"Short-Heavy","Positive",0.0643952882790464
"454",72972616,0.218604651162791,"2",0,787,3,"Short-Heavy","Positive",0.0643952882790464
"455",73001986,0.161240310077519,"2",0.617647058823529,787,3,"Short-Heavy","Positive",0.0643952882790464
"456",73342890,0.0046875,"6",0.892156862745098,787,3,"Short-Low","Positive",0.0643952882790464
